,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,1.00,Metric Tonnes,28-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,552.00","2,552.00","2,552.00",Rs./Quintal,0.50,Metric Tonnes,28-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,340.00","2,500.00","2,350.00",Rs./Quintal,6.30,Metric Tonnes,28-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,1.00,Metric Tonnes,27-11-2025
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,611.00","2,600.00",Rs./Quintal,4.00,Metric Tonnes,27-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,550.00","2,550.00","2,550.00",Rs./Quintal,3.30,Metric Tonnes,27-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,382.00","2,400.00","2,400.00",Rs./Quintal,1.10,Metric Tonnes,27-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,325.00","2,492.00","2,400.00",Rs./Quintal,5.00,Metric Tonnes,27-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,381.00","2,400.00","2,400.00",Rs./Quintal,2.20,Metric Tonnes,26-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,344.00","2,475.00","2,361.00",Rs./Quintal,9.40,Metric Tonnes,26-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,750.00","2,750.00","2,750.00",Rs./Quintal,0.50,Metric Tonnes,25-11-2025
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"1,850.00","2,381.00","2,344.00",Rs./Quintal,7.70,Metric Tonnes,25-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,301.00","2,575.00","2,311.00",Rs./Quintal,15.40,Metric Tonnes,25-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,525.00","2,580.00","2,550.00",Rs./Quintal,7.10,Metric Tonnes,24-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,450.00","2,450.00","2,450.00",Rs./Quintal,0.60,Metric Tonnes,24-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,550.00","2,402.00",Rs./Quintal,14.70,Metric Tonnes,24-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,321.00","2,446.00","2,350.00",Rs./Quintal,4.50,Metric Tonnes,23-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,4.70,Metric Tonnes,23-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,500.00","2,200.00",Rs./Quintal,10.00,Metric Tonnes,23-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,1.00,Metric Tonnes,22-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,654.00","2,600.00",Rs./Quintal,0.70,Metric Tonnes,22-01-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,651.00","3,200.00","2,651.00",Rs./Quintal,2.00,Metric Tonnes,21-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,173.00","2,173.00","2,173.00",Rs./Quintal,1.40,Metric Tonnes,21-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,226.00","2,460.00","2,251.00",Rs./Quintal,6.00,Metric Tonnes,21-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,601.00","2,601.00","2,601.00",Rs./Quintal,2.00,Metric Tonnes,20-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,515.00","2,537.00","2,515.00",Rs./Quintal,2.70,Metric Tonnes,20-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,701.00","2,701.00","2,701.00",Rs./Quintal,0.20,Metric Tonnes,19-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,230.00","2,500.00","2,400.00",Rs./Quintal,3.20,Metric Tonnes,19-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,301.00","2,381.00","2,371.00",Rs./Quintal,9.10,Metric Tonnes,19-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"3,001.00","3,001.00","3,001.00",Rs./Quintal,10.00,Metric Tonnes,19-03-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,151.00","2,250.00","2,250.00",Rs./Quintal,22.70,Metric Tonnes,19-03-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,201.00","2,301.00","2,250.00",Rs./Quintal,1.40,Metric Tonnes,18-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,501.00","2,801.00","2,501.00",Rs./Quintal,1.30,Metric Tonnes,17-11-2025
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,627.00","2,600.00",Rs./Quintal,1.60,Metric Tonnes,17-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,270.00","2,375.00","2,283.00",Rs./Quintal,3.60,Metric Tonnes,17-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,115.00","2,501.00","2,246.00",Rs./Quintal,1.00,Metric Tonnes,16-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,450.00","2,450.00",Rs./Quintal,0.30,Metric Tonnes,15-12-2025
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,525.00","2,525.00","2,525.00",Rs./Quintal,7.00,Metric Tonnes,15-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,287.00","2,340.00","2,287.00",Rs./Quintal,2.20,Metric Tonnes,15-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,640.00","2,700.00","2,640.00",Rs./Quintal,2.00,Metric Tonnes,15-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,225.00","2,225.00","2,225.00",Rs./Quintal,1.60,Metric Tonnes,15-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,900.00","2,900.00","2,900.00",Rs./Quintal,2.70,Metric Tonnes,15-01-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,625.00","2,600.00",Rs./Quintal,1.80,Metric Tonnes,14-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,2.30,Metric Tonnes,14-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,425.00","2,640.00","2,500.00",Rs./Quintal,3.50,Metric Tonnes,14-03-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,250.00","2,400.00","2,300.00",Rs./Quintal,6.50,Metric Tonnes,14-03-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,501.00","2,900.00","2,611.00",Rs./Quintal,3.30,Metric Tonnes,14-01-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,0.60,Metric Tonnes,13-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,450.00","2,500.00","2,461.00",Rs./Quintal,3.10,Metric Tonnes,13-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,001.00","2,361.00","2,250.00",Rs./Quintal,1.10,Metric Tonnes,13-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,225.00","2,550.00","2,251.00",Rs./Quintal,10.00,Metric Tonnes,13-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,275.00","2,300.00","2,285.00",Rs./Quintal,8.50,Metric Tonnes,13-03-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,625.00","2,625.00","2,625.00",Rs./Quintal,0.80,Metric Tonnes,12-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,226.00","2,276.00","2,260.00",Rs./Quintal,6.70,Metric Tonnes,12-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,300.00","2,449.00","2,381.00",Rs./Quintal,12.00,Metric Tonnes,12-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,241.00","2,311.00","2,311.00",Rs./Quintal,12.30,Metric Tonnes,12-03-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,2.70,Metric Tonnes,12-01-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,602.00","2,600.00",Rs./Quintal,2.90,Metric Tonnes,11-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,490.00","2,501.00","2,500.00",Rs./Quintal,3.10,Metric Tonnes,11-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,201.00","2,502.00","2,250.00",Rs./Quintal,4.10,Metric Tonnes,11-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,550.00","2,550.00","2,550.00",Rs./Quintal,1.00,Metric Tonnes,11-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,450.00","2,450.00",Rs./Quintal,1.50,Metric Tonnes,11-02-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,725.00","2,650.00",Rs./Quintal,1.80,Metric Tonnes,10-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,251.00","2,500.00","2,475.00",Rs./Quintal,0.60,Metric Tonnes,10-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,150.00","2,290.00","2,276.00",Rs./Quintal,7.30,Metric Tonnes,10-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,1.30,Metric Tonnes,10-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,427.00","2,501.00","2,470.00",Rs./Quintal,1.10,Metric Tonnes,09-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,200.00","2,500.00","2,300.00",Rs./Quintal,2.80,Metric Tonnes,09-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,1.40,Metric Tonnes,09-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,591.00","2,700.00","2,600.00",Rs./Quintal,1.10,Metric Tonnes,08-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,476.00","2,490.00","2,480.00",Rs./Quintal,2.00,Metric Tonnes,08-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,265.00","2,555.00","2,285.00",Rs./Quintal,5.20,Metric Tonnes,08-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,350.00","2,355.00","2,355.00",Rs./Quintal,3.40,Metric Tonnes,08-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,1.70,Metric Tonnes,07-11-2025
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,251.00","2,251.00","2,251.00",Rs./Quintal,0.30,Metric Tonnes,07-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,521.00","2,581.00","2,521.00",Rs./Quintal,1.60,Metric Tonnes,06-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,250.00","2,491.00","2,461.00",Rs./Quintal,1.80,Metric Tonnes,06-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,260.00","2,281.00","2,260.00",Rs./Quintal,6.00,Metric Tonnes,06-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,640.00","2,560.00",Rs./Quintal,2.30,Metric Tonnes,06-01-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,600.00","2,590.00",Rs./Quintal,7.50,Metric Tonnes,05-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,251.00","2,281.00","2,276.00",Rs./Quintal,2.60,Metric Tonnes,05-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,370.00","2,500.00","2,400.00",Rs./Quintal,21.50,Metric Tonnes,05-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,270.00","2,302.00","2,290.00",Rs./Quintal,3.80,Metric Tonnes,04-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,625.00","2,625.00","2,625.00",Rs./Quintal,5.00,Metric Tonnes,04-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,365.00","2,375.00","2,375.00",Rs./Quintal,15.90,Metric Tonnes,04-05-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,800.00","2,600.00",Rs./Quintal,2.70,Metric Tonnes,03-08-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,305.00","2,501.00","2,400.00",Rs./Quintal,1.90,Metric Tonnes,03-07-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,275.00","2,300.00","2,275.00",Rs./Quintal,9.00,Metric Tonnes,03-06-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,3.20,Metric Tonnes,03-04-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,FAQ,"2,580.00","2,911.00","2,911.00",Rs./Quintal,1.10,Metric Tonnes,02-02-2026
Maharashtra,Solapur,Barshi(Vairag) APMC,Cereals,Wheat,Other,Non-FAQ,"2,400.00","2,451.00","2,400.00",Rs./Quintal,2.20,Metric Tonnes,01-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","3,300.00","2,815.00",Rs./Quintal,1.00,Metric Tonnes,31-12-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,450.00","2,900.00","2,711.00",Rs./Quintal,1.10,Metric Tonnes,31-01-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,425.00","2,535.00","2,484.00",Rs./Quintal,7.30,Metric Tonnes,30-06-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,440.00","2,340.00",Rs./Quintal,6.10,Metric Tonnes,30-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,555.00","2,800.00","2,652.00",Rs./Quintal,1.40,Metric Tonnes,30-01-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,555.00","3,355.00","2,905.00",Rs./Quintal,0.50,Metric Tonnes,29-12-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,760.00","2,622.00",Rs./Quintal,1.00,Metric Tonnes,29-11-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,620.00","2,770.00","2,667.00",Rs./Quintal,5.20,Metric Tonnes,29-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,580.00","2,492.00",Rs./Quintal,2.20,Metric Tonnes,29-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"3,150.00","3,150.00","3,150.00",Rs./Quintal,0.20,Metric Tonnes,29-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,285.00","2,465.00","2,344.00",Rs./Quintal,6.50,Metric Tonnes,29-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,410.00","2,410.00","2,410.00",Rs./Quintal,0.40,Metric Tonnes,29-04-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,530.00","2,660.00","2,570.00",Rs./Quintal,0.80,Metric Tonnes,29-01-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.30,Metric Tonnes,28-11-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,620.00","2,655.00","2,636.00",Rs./Quintal,2.60,Metric Tonnes,28-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,755.00","2,755.00","2,755.00",Rs./Quintal,0.20,Metric Tonnes,28-04-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,460.00","2,235.00",Rs./Quintal,3.80,Metric Tonnes,28-04-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,902.00","2,902.00","2,902.00",Rs./Quintal,0.10,Metric Tonnes,27-11-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,785.00","2,637.00",Rs./Quintal,7.50,Metric Tonnes,27-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,540.00","2,540.00",Rs./Quintal,0.60,Metric Tonnes,27-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,0.60,Metric Tonnes,27-06-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,240.00","2,450.00","2,348.00",Rs./Quintal,2.50,Metric Tonnes,27-06-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,400.00","2,350.00",Rs./Quintal,1.30,Metric Tonnes,27-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,330.00","2,290.00",Rs./Quintal,4.50,Metric Tonnes,27-04-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,465.00","2,465.00","2,465.00",Rs./Quintal,1.80,Metric Tonnes,27-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,300.00","2,300.00",Rs./Quintal,0.90,Metric Tonnes,27-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,940.00","2,616.00",Rs./Quintal,1.20,Metric Tonnes,27-01-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,540.00","2,540.00","2,540.00",Rs./Quintal,0.20,Metric Tonnes,26-12-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.10,Metric Tonnes,26-11-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,700.00","2,700.00","2,700.00",Rs./Quintal,0.90,Metric Tonnes,26-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,260.00","2,365.00","2,322.00",Rs./Quintal,1.40,Metric Tonnes,26-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,460.00","2,590.00","2,590.00",Rs./Quintal,1.40,Metric Tonnes,26-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,370.00","2,400.00","2,382.00",Rs./Quintal,3.60,Metric Tonnes,26-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"3,000.00","3,230.00","3,230.00",Rs./Quintal,1.00,Metric Tonnes,25-11-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,405.00","2,405.00","2,405.00",Rs./Quintal,2.00,Metric Tonnes,25-11-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,655.00","2,639.00",Rs./Quintal,2.60,Metric Tonnes,25-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,535.00","2,575.00","2,575.00",Rs./Quintal,0.80,Metric Tonnes,25-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,425.00","2,430.00","2,430.00",Rs./Quintal,1.70,Metric Tonnes,25-06-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,605.00","2,605.00",Rs./Quintal,0.70,Metric Tonnes,25-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,350.00","2,555.00","2,426.00",Rs./Quintal,6.30,Metric Tonnes,25-05-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,240.00","2,460.00","2,283.00",Rs./Quintal,4.40,Metric Tonnes,25-04-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,215.00","2,380.00","2,254.00",Rs./Quintal,13.30,Metric Tonnes,25-03-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,450.00","2,700.00","2,575.00",Rs./Quintal,0.90,Metric Tonnes,25-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,255.00","2,400.00","2,339.00",Rs./Quintal,6.70,Metric Tonnes,25-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,515.00","3,510.00","3,510.00",Rs./Quintal,0.60,Metric Tonnes,24-11-2025
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,660.00","2,634.00",Rs./Quintal,3.70,Metric Tonnes,24-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,455.00","2,429.00",Rs./Quintal,1.80,Metric Tonnes,24-06-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,850.00","2,850.00","2,850.00",Rs./Quintal,0.50,Metric Tonnes,24-04-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,205.00","2,375.00","2,269.00",Rs./Quintal,3.40,Metric Tonnes,24-04-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,855.00","2,855.00","2,855.00",Rs./Quintal,0.20,Metric Tonnes,24-03-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,160.00","2,360.00","2,252.00",Rs./Quintal,20.50,Metric Tonnes,24-03-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,750.00","2,750.00","2,750.00",Rs./Quintal,0.20,Metric Tonnes,24-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,350.00","2,400.00","2,389.00",Rs./Quintal,6.70,Metric Tonnes,24-02-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,840.00","2,677.00",Rs./Quintal,2.40,Metric Tonnes,23-07-2026
Maharashtra,Solapur,Dudhani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,305.00","2,425.00","2,425.00",Rs./Quintal,0.20,Metric Tonnes,23-07-2026
