,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,22.00,Metric Tonnes,06-07-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,8.40,Metric Tonnes,06-06-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,200.00","5,100.00",Rs./Quintal,16.30,Metric Tonnes,06-02-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,500.00","5,250.00",Rs./Quintal,11.50,Metric Tonnes,06-01-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","6,000.00","4,900.00",Rs./Quintal,20.00,Metric Tonnes,05-12-2025
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,699.00","3,900.00","3,800.00",Rs./Quintal,16.50,Metric Tonnes,05-08-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,500.00","6,000.00","5,250.00",Rs./Quintal,21.70,Metric Tonnes,05-06-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,500.00","6,000.00","5,250.00",Rs./Quintal,12.50,Metric Tonnes,05-05-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,15.00,Metric Tonnes,05-02-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","6,000.00","5,000.00",Rs./Quintal,15.10,Metric Tonnes,05-01-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","6,000.00","4,900.00",Rs./Quintal,10.50,Metric Tonnes,04-12-2025
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,200.00","6,000.00","5,100.00",Rs./Quintal,58.80,Metric Tonnes,04-07-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,6.30,Metric Tonnes,04-06-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"5,000.00","6,000.00","5,500.00",Rs./Quintal,45.00,Metric Tonnes,04-03-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,16.00,Metric Tonnes,04-02-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"3,800.00","6,500.00","5,150.00",Rs./Quintal,13.50,Metric Tonnes,03-12-2025
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,34.30,Metric Tonnes,03-07-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,200.00","6,000.00","5,100.00",Rs./Quintal,16.00,Metric Tonnes,03-06-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,200.00","6,500.00","5,350.00",Rs./Quintal,18.00,Metric Tonnes,03-01-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,78.80,Metric Tonnes,02-06-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,11.50,Metric Tonnes,02-02-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","6,000.00","5,000.00",Rs./Quintal,13.00,Metric Tonnes,02-01-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,000.00","6,000.00","5,000.00",Rs./Quintal,20.00,Metric Tonnes,01-12-2025
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,200.00","6,000.00","5,100.00",Rs./Quintal,17.50,Metric Tonnes,01-08-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,500.00","6,000.00","5,250.00",Rs./Quintal,26.50,Metric Tonnes,01-07-2026
Maharashtra,Sangli,Sangli APMC,Cereals,Jowar(Sorghum),Other,Local,"4,200.00","6,000.00","5,100.00",Rs./Quintal,14.00,Metric Tonnes,01-01-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,940.00","4,250.00","4,160.00",Rs./Quintal,3.30,Metric Tonnes,31-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,840.00","4,200.00","4,110.00",Rs./Quintal,2.70,Metric Tonnes,29-05-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,870.00","4,230.00","4,120.00",Rs./Quintal,3.60,Metric Tonnes,28-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,800.00","4,200.00","4,130.00",Rs./Quintal,3.30,Metric Tonnes,27-05-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,950.00","3,200.00","3,170.00",Rs./Quintal,2.60,Metric Tonnes,26-11-2025
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,950.00","4,200.00","4,130.00",Rs./Quintal,3.40,Metric Tonnes,26-05-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,860.00","3,280.00","3,160.00",Rs./Quintal,2.40,Metric Tonnes,25-02-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,940.00","4,310.00","4,240.00",Rs./Quintal,3.60,Metric Tonnes,24-06-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,750.00","3,940.00","3,860.00",Rs./Quintal,3.00,Metric Tonnes,24-04-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,950.00","3,340.00","3,260.00",Rs./Quintal,3.30,Metric Tonnes,24-03-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"4,160.00","4,430.00","4,280.00",Rs./Quintal,2.90,Metric Tonnes,23-06-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,870.00","4,210.00","4,080.00",Rs./Quintal,3.40,Metric Tonnes,22-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,830.00","4,230.00","4,190.00",Rs./Quintal,3.70,Metric Tonnes,22-04-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,870.00","4,100.00","3,910.00",Rs./Quintal,3.70,Metric Tonnes,21-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,750.00","4,260.00","4,170.00",Rs./Quintal,2.60,Metric Tonnes,21-04-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,840.00","4,260.00","4,080.00",Rs./Quintal,4.00,Metric Tonnes,20-05-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"4,160.00","4,350.00","4,240.00",Rs./Quintal,3.00,Metric Tonnes,19-06-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,860.00","4,200.00","4,000.00",Rs./Quintal,2.90,Metric Tonnes,19-05-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,990.00","4,150.00","3,640.00",Rs./Quintal,2.90,Metric Tonnes,18-08-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,880.00","4,260.00","4,090.00",Rs./Quintal,3.10,Metric Tonnes,17-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,870.00","3,340.00","3,240.00",Rs./Quintal,3.30,Metric Tonnes,17-03-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,870.00","4,380.00","4,130.00",Rs./Quintal,3.40,Metric Tonnes,15-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,900.00","4,100.00","4,000.00",Rs./Quintal,3.40,Metric Tonnes,15-05-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,750.00","3,860.00","3,800.00",Rs./Quintal,3.20,Metric Tonnes,15-04-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,880.00","4,250.00","4,080.00",Rs./Quintal,3.20,Metric Tonnes,14-08-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,870.00","3,240.00","3,180.00",Rs./Quintal,2.90,Metric Tonnes,14-01-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,970.00","3,320.00","3,180.00",Rs./Quintal,2.80,Metric Tonnes,13-01-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,980.00","4,230.00","4,130.00",Rs./Quintal,3.00,Metric Tonnes,12-08-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,890.00","4,180.00","4,030.00",Rs./Quintal,3.50,Metric Tonnes,10-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,200.00","3,500.00","3,360.00",Rs./Quintal,2.30,Metric Tonnes,07-11-2025
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,900.00","4,200.00","4,030.00",Rs./Quintal,2.20,Metric Tonnes,07-08-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,870.00","4,200.00","4,060.00",Rs./Quintal,3.10,Metric Tonnes,07-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,800.00","4,000.00","3,900.00",Rs./Quintal,3.60,Metric Tonnes,06-05-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,770.00","3,300.00","3,180.00",Rs./Quintal,3.10,Metric Tonnes,06-01-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"2,780.00","3,200.00","3,070.00",Rs./Quintal,2.60,Metric Tonnes,05-12-2025
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,650.00","4,100.00","3,930.00",Rs./Quintal,3.00,Metric Tonnes,04-08-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,260.00","3,430.00","3,340.00",Rs./Quintal,2.70,Metric Tonnes,04-03-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,910.00","4,200.00","4,160.00",Rs./Quintal,2.90,Metric Tonnes,03-07-2026
Maharashtra,Sangli,Tasgaon APMC,Cereals,Jowar(Sorghum),Other,Local,"3,840.00","4,500.00","4,260.00",Rs./Quintal,3.10,Metric Tonnes,02-06-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,750.00","4,100.00","4,000.00",Rs./Quintal,2.90,Metric Tonnes,30-11-2025
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,600.00","3,700.00","3,500.00",Rs./Quintal,10.00,Metric Tonnes,30-11-2025
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,750.00","4,400.00","4,000.00",Rs./Quintal,5.70,Metric Tonnes,18-01-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,600.00","3,700.00","3,000.00",Rs./Quintal,4.00,Metric Tonnes,18-01-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,750.00","4,052.00","4,000.00",Rs./Quintal,9.00,Metric Tonnes,16-11-2025
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,700.00","3,500.00",Rs./Quintal,11.50,Metric Tonnes,16-11-2025
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,750.00","4,811.00","4,500.00",Rs./Quintal,8.40,Metric Tonnes,14-06-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,725.00","3,000.00",Rs./Quintal,4.00,Metric Tonnes,14-06-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,749.00","5,100.00","4,500.00",Rs./Quintal,20.00,Metric Tonnes,12-04-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,700.00","3,400.00",Rs./Quintal,10.40,Metric Tonnes,12-04-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,749.00","4,500.00","4,000.00",Rs./Quintal,10.00,Metric Tonnes,10-05-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,745.00","3,200.00",Rs./Quintal,9.90,Metric Tonnes,10-05-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,750.00","5,300.00","4,000.00",Rs./Quintal,4.20,Metric Tonnes,09-08-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,745.00","3,000.00",Rs./Quintal,2.50,Metric Tonnes,09-08-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,749.00","5,000.00","4,500.00",Rs./Quintal,3.50,Metric Tonnes,05-07-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,725.00","3,500.00",Rs./Quintal,2.90,Metric Tonnes,05-07-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,750.00","4,500.00","4,000.00",Rs./Quintal,6.60,Metric Tonnes,03-05-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,500.00","3,700.00","3,000.00",Rs./Quintal,9.50,Metric Tonnes,03-05-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,749.00","5,500.00","5,300.00",Rs./Quintal,5.00,Metric Tonnes,02-08-2026
Maharashtra,Satara,Phaltan APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,000.00","3,700.00","3,500.00",Rs./Quintal,2.70,Metric Tonnes,02-08-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,850.00","4,000.00","3,900.00",Rs./Quintal,2.00,Metric Tonnes,31-12-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,6.00,Metric Tonnes,31-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,750.00","4,000.00","3,800.00",Rs./Quintal,17.00,Metric Tonnes,30-05-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,10.00,Metric Tonnes,29-11-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,12.00,Metric Tonnes,28-03-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,200.00","4,000.00",Rs./Quintal,10.00,Metric Tonnes,28-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,15.00,Metric Tonnes,27-12-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.60,Metric Tonnes,27-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.60,Metric Tonnes,26-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","3,900.00",Rs./Quintal,5.00,Metric Tonnes,25-07-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,200.00","4,000.00",Rs./Quintal,30.00,Metric Tonnes,25-04-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,8.00,Metric Tonnes,24-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,14.00,Metric Tonnes,23-05-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,10.00,Metric Tonnes,22-11-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.60,Metric Tonnes,22-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,20.00,Metric Tonnes,21-03-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,2.50,Metric Tonnes,21-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.50,Metric Tonnes,21-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,10.00,Metric Tonnes,20-12-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","4,200.00",Rs./Quintal,5.00,Metric Tonnes,20-06-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.60,Metric Tonnes,20-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","4,200.00",Rs./Quintal,6.00,Metric Tonnes,18-07-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,20.00,Metric Tonnes,18-04-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,6.00,Metric Tonnes,17-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,200.00","4,000.00",Rs./Quintal,10.00,Metric Tonnes,16-05-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","3,900.00","3,850.00",Rs./Quintal,10.00,Metric Tonnes,15-11-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","4,200.00",Rs./Quintal,5.00,Metric Tonnes,15-08-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,5.00,Metric Tonnes,14-03-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,5.00,Metric Tonnes,14-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,20.00,Metric Tonnes,13-12-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,7.00,Metric Tonnes,13-06-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.50,Metric Tonnes,13-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","4,200.00",Rs./Quintal,5.00,Metric Tonnes,11-07-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,20.00,Metric Tonnes,11-04-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,5.00,Metric Tonnes,10-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","4,200.00",Rs./Quintal,6.00,Metric Tonnes,08-08-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.60,Metric Tonnes,08-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,1.00,Metric Tonnes,08-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,300.00","4,000.00",Rs./Quintal,10.00,Metric Tonnes,07-03-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.80,Metric Tonnes,07-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.70,Metric Tonnes,07-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,10.00,Metric Tonnes,06-12-2025
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,8.00,Metric Tonnes,06-06-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.80,Metric Tonnes,06-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,1.00,Metric Tonnes,05-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,400.00","4,200.00",Rs./Quintal,4.00,Metric Tonnes,04-07-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,20.00,Metric Tonnes,04-04-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.60,Metric Tonnes,04-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,20.00,Metric Tonnes,03-04-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,5.00,Metric Tonnes,03-01-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,200.00","4,000.00",Rs./Quintal,30.00,Metric Tonnes,02-05-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.50,Metric Tonnes,02-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","4,200.00",Rs./Quintal,5.00,Metric Tonnes,01-08-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,0.60,Metric Tonnes,01-02-2026
Maharashtra,Satara,Vaduj APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,000.00","3,900.00",Rs./Quintal,2.00,Metric Tonnes,01-01-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"2,400.00","4,500.00","3,500.00",Rs./Quintal,47.00,Metric Tonnes,31-12-2025
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"2,500.00","5,400.00","4,100.00",Rs./Quintal,181.20,Metric Tonnes,31-07-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"3,500.00","5,400.00","4,200.00",Rs./Quintal,272.00,Metric Tonnes,31-03-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"2,400.00","4,600.00","3,500.00",Rs./Quintal,12.40,Metric Tonnes,30-12-2025
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"3,000.00","5,600.00","4,000.00",Rs./Quintal,134.80,Metric Tonnes,30-07-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"2,700.00","5,700.00","4,000.00",Rs./Quintal,197.80,Metric Tonnes,30-06-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"2,500.00","5,300.00","3,800.00",Rs./Quintal,120.50,Metric Tonnes,30-04-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"2,800.00","5,400.00","3,700.00",Rs./Quintal,144.50,Metric Tonnes,30-03-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"3,200.00","5,350.00","4,200.00",Rs./Quintal,62.30,Metric Tonnes,30-01-2026
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"2,300.00","4,500.00","3,500.00",Rs./Quintal,28.50,Metric Tonnes,29-12-2025
Maharashtra,Solapur,Barshi APMC,Cereals,Jowar(Sorghum),Other,Local,"3,050.00","5,500.00","4,000.00",Rs./Quintal,204.70,Metric Tonnes,29-07-2026
